1	79438	41911014	6
1	42239993	77237493	8
1	77375609	90395003	7
1	90629517	90629517	10
1	90714671	93417065	2
1	93647357	94169432	6
1	94184601	120295512	7
1	120418801	129714883	11
1	129874726	132035835	2
1	132090042	132792077	10
1	132887525	134285070	11
1	134501041	137613371	7
1	137666967	147005364	6
1	147165187	168188001	6
1	170037122	204368935	6
1	204757557	206001741	3
1	206046664	252501169	6
1	252711451	263837302	11
2	10009	53650506	4
2	54401943	57061634	6
2	57287269	64721883	2
2	66244772	73704768	3
2	75017732	80899636	5
2	81087164	81594900	9
2	82170635	83129038	10
2	86240660	96212697	3
2	96223168	119698450	5
2	120099837	142444492	2
2	142741899	144878056	11
2	144901346	146640454	2
2	146867999	191504911	3
2	191532203	199546379	9
3	15942	6101379	1
3	6182716	28765295	10
3	29620538	37998329	1
3	38006117	66417728	11
3	69556699	121169436	7
3	121410076	123150448	8
3	123232169	126343374	1
3	127543928	176283291	7
3	176384277	202336721	10
4	149	21492586	9
4	21525609	49141528	1
4	49200935	68577654	9
4	69088805	74225408	1
4	74248037	74298052	11
4	74337579	74534822	11
4	76123915	79267075	2
4	79425460	80457274	2
4	80510652	82204275	6
4	82222452	83037516	1
4	83182666	85655483	1
4	85947317	115844588	1
4	115863530	115863530	4
4	115902973	133896756	3
4	133934732	156456386	3
5	75650	20255601	12
5	21410549	27758817	5
5	27941160	41521218	12
5	42396807	49445530	4
5	50022854	99428747	12
5	99645724	145031748	2
5	145400541	150177874	4
6	27285	18696457	1
6	18861345	37468212	9
6	38076270	57755518	9
6	58196235	60699881	4
6	60809611	80596962	5
6	80711854	80711854	7
LGa	8427	6800626	10
LGb	4014	3261791	4
LGc	368660	9437545	8
LGf	33570	1089173	9
LGf	1225098	4247599	10
LGg	41249	296946	4
LGh	43599	190227	3
