24	93760	10213759	6
24	10653760	11357759	6
24	11489760	15273759	6
24	15361760	18441759	6
24	19145760	21521759	6
24	21653760	24161759	6
22	77670	2805669	6
22	2805670	3025669	9
22	3025670	4345669	6
22	4345670	5709669	1
22	5709670	6061669	9
22	6061670	7689669	6
22	7689670	7909669	7
22	7909670	8789669	1
22	8789670	9097669	9
22	9097670	9405669	6
22	9405670	9625669	9
22	9625670	10109669	6
22	10461670	14685669	6
22	14685670	14993669	9
22	14993670	15917669	6
22	15917670	16005669	11
22	16005670	16357669	6
22	16357670	17413669	9
22	17413670	17721669	6
22	17721670	18293669	2
22	18293670	18689669	6
22	19041670	21197669	6
22	21197670	21769669	2
22	21769670	21945669	1
22	21945670	22693669	2
22	22693670	22957669	9
22	22957670	24321669	6
22	24321670	24497669	2
22	24497670	24849669	6
22	25025670	25421669	6
22	25421670	26037669	2
22	26037670	26477669	6
22	26477670	26741669	8
22	26961670	27753669	6
22	28281670	28677669	6
16	276101	980100	6
16	980101	3136100	9
16	3224101	4324100	9
16	4852101	5248100	9
16	5248101	5688100	6
16	5688101	10836100	9
16	10836101	11100100	6
16	11100101	16380100	9
16	16380101	16556100	5
16	16556101	18976100	9
16	18976101	19328100	5
16	19328101	19504100	10
16	19504101	29976100	9
11	167317	1355316	9
11	1531317	6987316	9
11	7251317	11255316	9
11	11475317	12663316	9
11	12927317	14335316	9
11	14599317	15743316	9
11	15919317	16051316	10
11	16051317	25203316	9
11	25995317	26919316	9
11	27711317	28283316	9
11	28283317	28459316	3
11	28459317	29383316	9
21	375491	1387490	7
21	1651491	2399490	7
21	2663491	3059490	7
21	4907491	7591490	7
21	7855491	10759490	7
21	10935491	14939490	7
21	15159491	15687490	7
21	15687491	15775490	4
21	15775491	25675490	7
21	25675491	25719490	4
21	25719491	31439490	7
2	4243072	5739071	7
2	6047072	6971071	7
2	12691072	13087071	7
2	14187072	14583071	6
2	16167072	16607071	7
2	16607072	16651071	6
2	16651072	18323071	7
2	18323072	18587071	12
2	18763072	19247071	7
2	19335072	19951071	7
2	19951072	20127071	6
2	20127072	23295071	7
2	23295072	23515071	6
2	23515072	24439071	7
2	24439072	24659071	6
2	24659072	25011071	7
2	25011072	25319071	6
2	25319072	25803071	7
2	26067072	26815071	7
2	27255072	27871071	7
2	28047072	28443071	1
2	28443072	30423071	7
2	30599072	31083071	7
15	191217	1643216	11
15	1951217	4019216	11
15	4019217	4195216	8
15	4195217	4635216	7
15	5515217	7231216	11
15	7583217	8023216	11
15	8639217	12423216	11
15	12819217	13215216	11
15	13435217	14755216	11
15	14755217	14887216	6
15	14887217	15987216	11
15	15987217	16163216	6
15	16163217	16295216	11
15	16295217	16383216	6
15	16383217	16867216	11
15	17087217	17835216	11
15	17835217	18011216	7
15	18011217	29935216	11
19	240480	328479	11
19	328480	3540479	5
19	3804480	4332479	5
19	4332480	4904479	11
19	5036480	5608479	11
19	5608480	8996479	5
19	8996480	12032479	11
19	12032480	12384479	5
19	12384480	12516479	11
19	13352480	14012479	5
19	14232480	15596479	5
19	15596480	15728479	11
19	15728480	15948479	5
19	15948480	16168479	11
19	16168480	17884479	5
19	17884480	18192479	11
19	18192480	18940479	5
19	19028480	19908479	5
19	19908480	19996479	11
19	19996480	21492479	5
19	21492480	21888479	11
19	21888480	22020479	5
19	22636480	23032479	5
19	23032480	23296479	11
1	186201	274200	2
1	274201	890200	11
1	890201	2518200	5
1	2518201	3530200	11
1	3530201	4630200	5
1	4630201	5334200	2
1	5862201	6478200	2
1	9470201	10086200	11
1	10086201	10482200	5
1	10482201	10878200	11
1	10878201	12638200	5
1	14046201	14750200	5
1	14750201	15234200	2
1	15234201	15322200	4
1	15322201	16026200	2
1	16114201	18358200	2
1	18798201	21086200	2
1	21086201	21350200	4
1	21350201	24914200	2
1	24914201	29446200	5
1	29710201	30546200	2
1	30678201	31030200	5
1	31030201	31118200	11
1	31118201	31998200	5
1	31998201	32438200	11
1	32438201	32658200	5
1	32658201	32790200	11
1	32790201	34154200	5
1	34154201	34594200	2
1	34946201	35782200	2
1	37014201	37410200	2
1	37410201	37454200	4
1	37454201	38158200	2
1	38158201	39434200	5
1	39434201	39962200	11
8	179961	1235960	5
8	1411961	15315960	5
8	15447961	16987960	5
8	17119961	25831960	5
18	207072	1571071	2
18	1967072	2143071	12
18	2143072	2979071	2
18	3375072	6587071	2
18	6587072	6631071	1
18	6983072	8523071	2
18	8523072	8963071	4
18	9227072	10239071	2
18	10459072	13099071	2
18	13759072	14859071	2
18	14859072	15167071	10
18	15167072	15519071	2
18	16355072	16751071	2
18	17191072	17807071	2
18	17807072	18379071	1
18	18379072	20755071	2
18	20975072	21415071	2
18	21415072	21503071	1
18	21503072	21547071	10
18	21547072	22251071	2
18	22251072	22823071	1
18	24891072	25683071	2
18	25683072	26123071	10
18	26211072	27267071	2
18	27355072	27531071	7
18	27531072	27883071	6
18	28103072	29731071	2
10	471577	1703576	2
10	1791577	2275576	2
10	2363577	3155576	2
10	3463577	3991576	2
10	4475577	4871576	2
10	5267577	8919576	2
10	9359577	17675576	2
10	17895577	19259576	2
10	19567577	19963576	2
10	20095577	20491576	2
10	20887577	21459576	2
10	21679577	27047576	2
10	27135577	27531576	2
14	250356	1438355	10
14	1438356	3110355	2
14	3418356	4078355	2
14	4958356	6014355	2
14	6762356	8346355	2
14	8346356	11866355	10
14	11998356	13494355	10
14	13494356	13890355	2
14	13890356	14198355	10
14	14198356	14330355	1
14	14330356	14418355	10
14	14418356	14638355	2
14	14638356	14946355	10
14	14946356	15342355	2
14	15342356	16618355	10
14	16618356	16662355	2
14	16662356	17058355	10
14	17058356	17542355	2
14	17542356	18510355	10
14	19126356	20666355	2
14	20666356	22954355	10
14	23086356	23746355	10
14	23746356	24274355	2
14	24274356	24714355	10
14	24714356	24758355	2
14	24758356	25242355	10
14	25242356	25286355	6
14	28014356	28366355	2
14	28366356	29290355	10
14	29994356	31886355	10
14	32018356	32238355	10
14	32238356	33382355	2
13	136192	1060191	10
13	1368192	8452191	10
13	8804192	16680191	10
13	16680192	16988191	12
13	16988192	18352191	10
13	18352192	18616191	1
13	18616192	22092191	10
13	22092192	22312191	1
13	22312192	22928191	10
13	23060192	23456191	10
13	23720192	25832191	10
13	25964192	26536191	10
13	26536192	26580191	4
13	26580192	27504191	10
13	27592192	28824191	10
13	29264192	31816191	10
13	31816192	32476191	1
13	32476192	33180191	10
13	33180192	33268191	7
12	136046	4008045	4
12	4140046	6164045	4
12	6384046	18704045	4
12	18704046	19056045	2
12	19056046	19452045	4
12	20068046	20728045	4
12	21168046	21564045	4
12	22004046	24644045	4
12	24732046	24996045	8
12	24996046	27724045	4
12	28164046	28736045	4
12	28824046	29880045	4
9	221940	1409939	4
9	1629940	10825939	4
9	10957940	22133939	4
9	22705940	23717939	4
9	23805940	24069939	7
9	24069940	33177939	4
3	390154	1842153	8
3	2018154	3030153	8
3	3162154	3206153	1
3	3206154	5582153	8
3	5934154	7694153	8
3	8046154	8574153	8
3	8574154	8750153	5
3	8750154	12578153	8
3	12578154	13678153	7
3	13898154	15306153	7
3	15438154	15658153	7
3	15658154	19398153	8
3	19574154	22302153	8
3	22302154	22566153	6
3	22698154	23446153	11
3	23446154	24502153	6
3	24502154	24898153	8
3	24898154	25074153	6
3	25074154	29034153	8
3	29122154	31278153	8
3	31366154	33126153	8
3	33390154	33786153	8
3	33786154	33830153	7
3	33830154	34798153	8
3	34974154	35018153	4
3	35018154	36558153	8
6	201170	333169	12
6	333170	685169	8
6	685170	993169	12
6	993170	1565169	8
6	1565170	1873169	12
6	1873170	4689169	8
6	4821170	5393169	8
6	5393170	5481169	12
6	5481170	5657169	8
6	5657170	9397169	12
6	9397170	13973169	8
6	13973170	15821169	12
6	15821170	16041169	8
6	16041170	16921169	12
6	16921170	23477169	8
6	23477170	23741169	12
6	23873170	24401169	8
6	24401170	25017169	12
6	25193170	25853169	12
6	25853170	26029169	8
6	26029170	26557169	12
23	156599	640598	12
23	772599	2400598	12
23	2488599	6492598	12
23	6492599	6580598	3
23	6580599	7064598	12
23	7856599	13928598	12
23	14016599	16436598	12
23	16524599	18812598	12
23	18944599	21936598	12
23	22508599	23960598	12
7	263259	1891258	3
7	2331259	18699258	3
7	19007259	23143258	3
7	23363259	24639258	3
7	24639259	24815258	4
7	24815259	27367258	3
7	27367259	27631258	5
7	27631259	29435258	3
5	351019	15927018	3
5	15927019	16059018	2
5	16059019	16631018	4
5	16807019	17159018	4
5	17159019	19975018	3
5	20151019	20811018	3
5	20811019	20855018	2
5	20855019	22835018	3
5	23715019	31151018	3
5	31239019	31503018	2
5	31503019	31635018	4
5	31635019	33791018	3
4	70709	554708	1
4	554709	994708	2
4	994709	1214708	1
4	1214709	1874708	2
4	1874709	11378708	1
4	11598709	13050708	1
4	13050709	13094708	10
4	13094709	21014708	1
4	21454709	24050708	1
4	24138709	26602708	1
4	26910709	28758708	1
4	29154709	29550708	1
4	29550709	30518708	7
4	30518709	30738708	2
4	30738709	30958708	1
4	30958709	31134708	7
4	31134709	34610708	1
20	196056	1516055	1
20	1648056	3276055	1
20	3276056	3452055	7
20	3452056	3804055	1
20	3804056	4024055	2
20	4508056	6312055	1
20	6620056	7060055	1
20	7060056	7324055	3
20	7324056	7368055	1
20	7368056	7764055	3
20	7764056	12604055	1
20	12736056	21184055	1
20	21272056	22768055	1
20	22900056	23824055	1
20	23824056	23956055	7
20	23956056	24660055	1
17	24307	464306	1
17	948307	1344306	1
17	1432307	1828306	1
17	1828307	1916306	10
17	2048307	7108306	1
17	7196307	9352306	1
17	9660307	10144306	9
17	10144307	11024306	1
17	11024307	11288306	9
17	11420307	11904306	1
17	12344307	15116306	1
17	15116307	15248306	7
17	15248307	17184306	1
17	17184307	17624306	7
17	17624307	20396306	1
17	20792307	22068306	1
17	22068307	22332306	7
17	22332307	24048306	1
