14	550889	1630888	6
14	1630889	1684888	8
14	1720889	2584888	6
14	2674889	7588888	6
14	7588889	7624888	11
14	7624889	8542888	6
14	8578889	10234888	6
10	548354	800353	6
10	800354	854353	3
10	854354	1268353	6
10	1268354	1520353	9
10	1520354	1790353	6
10	1880354	2438353	6
10	2438354	2600353	2
10	2600354	3140353	6
10	3140354	3230353	11
10	3230354	3446353	6
10	3446354	3824353	9
10	3824354	4004353	6
10	4004354	4166353	9
10	4166354	5876353	6
10	5876354	5930353	2
10	5930354	6686353	6
10	6848354	7064353	6
10	7064354	7172353	9
10	7172354	7334353	6
10	7334354	7748353	9
10	7748354	8666353	6
10	8666354	8864353	7
10	8864354	9638353	1
10	9638354	10304353	10
10	10304354	10412353	12
10	10412354	10718353	10
10	10718354	10916353	6
10	10916354	11042353	10
10	11042354	12248353	6
10	12248354	12788353	2
10	12788354	13184353	6
8	548858	638857	9
8	638858	728857	10
8	728858	1484857	9
8	1484858	1628857	6
8	1628858	1718857	9
8	1718858	1988857	6
8	1988858	2582857	9
8	2582858	2618857	4
8	2618858	3446857	9
8	3446858	3608857	6
8	3608858	4454857	9
8	4508858	5948857	9
8	5984858	8558857	9
8	8558858	8648857	5
8	8648858	9530857	9
8	9530858	9602857	10
8	9602858	10070857	9
8	10160858	10502857	9
21	515321	2225320	9
21	2585321	3359320	9
21	3539321	3827320	9
21	3899321	5825320	9
2	10352	154351	11
2	154352	280351	5
2	280352	334351	11
2	334352	514351	5
2	550352	1126351	5
2	1126352	1288351	11
2	1288352	1900351	5
2	1900352	1990351	11
2	1990352	2458351	5
2	2458352	2656351	11
2	2656352	2800351	5
2	3286352	3358351	11
2	3358352	3700351	5
2	3700352	3826351	10
2	3826352	5158351	5
2	5158352	5392351	11
2	5392352	6112351	5
2	6148352	8146351	5
2	8146352	8452351	11
2	8488352	8776351	11
2	8776352	8794351	5
2	8794352	17380351	7
2	17488352	18604351	7
2	18712352	21430351	7
2	21484352	21574351	7
3	19523	595522	7
3	703523	1099522	7
3	1099523	1135522	6
3	1135523	1675522	7
3	1675523	1693522	6
3	1693523	1981522	7
3	1981523	2107522	5
3	2107523	2683522	7
3	2827523	3619522	7
3	3655523	3835522	7
3	3835523	3907522	6
3	3907523	4285522	7
3	4285523	4375522	6
3	4375523	4771522	7
3	5311523	5581522	7
3	5725523	5887522	1
3	5887523	6157522	7
3	6193523	6589522	7
3	6589523	6679522	6
3	6679523	7129522	7
3	7273523	7309522	3
3	7309523	7561522	7
3	7561523	7651522	8
3	7651523	7741522	7
3	7741523	7759522	8
3	7759523	7777522	7
3	7777523	7795522	8
3	7795523	8155522	5
3	8533523	14797522	5
3	14833523	15463522	5
17	509423	617422	11
17	617423	779422	9
17	779423	2741422	11
17	2849423	3659422	11
17	3731423	6341422	11
17	6413423	8069422	11
17	8069423	8105422	10
17	8105423	8285422	11
17	8429423	8699422	11
17	8699423	8789422	7
17	8789423	8861422	11
17	8933423	9095422	11
17	9131423	9239422	11
17	9239423	9347422	7
17	9347423	9437422	6
17	9437423	9473422	11
17	9563423	9653422	8
17	9653423	9743422	7
17	9743423	9833422	8
17	9833423	9851422	7
17	9851423	9887422	8
17	9887423	10679422	11
17	10679423	10715422	6
17	10715423	11273422	11
17	11273423	11309422	6
17	11309423	11939422	11
17	11939423	12029422	7
17	12029423	12137422	11
18	16728	934727	2
18	934728	1330727	11
18	1330728	1870727	5
18	1870728	2014727	2
18	2014728	2176727	5
18	2176728	2212727	3
18	2212728	2716727	5
18	2716728	2896727	11
18	2896728	2932727	5
18	2932728	3112727	2
18	3112728	3256727	11
18	3256728	3328727	8
18	3328728	3436727	7
18	3796728	3976727	2
18	3976728	4066727	11
18	4066728	4282727	2
18	4282728	4840727	5
18	4840728	5200727	2
18	5200728	5668727	5
18	5668728	5758727	11
18	5758728	5866727	5
18	5866728	6028727	11
18	6028728	7162727	2
18	7162728	7180727	4
18	7180728	7882727	2
18	7882728	7936727	5
18	7936728	9016727	2
18	9016728	9268727	5
18	9340728	10978727	5
18	10978728	11068727	11
20	513109	711108	2
20	711109	801108	10
20	801109	945108	2
20	1035109	2439108	2
20	2475109	2709108	2
20	2709109	2799108	3
20	2799109	3177108	2
20	3177109	3411108	9
20	3411109	3645108	2
1	67865	1849864	2
1	1885865	3433864	2
1	3433865	3469864	8
1	3649865	3955864	2
1	4045865	4585864	2
1	4693865	5053864	2
1	5143865	6133864	2
1	6745865	7663864	2
1	7879865	9967864	2
1	9967865	10039864	11
1	10039865	10723864	1
1	10723865	11227864	7
1	11227865	11245864	8
1	11245865	11299864	1
1	11299865	11659864	2
1	11659865	11731864	1
1	11731865	11929864	2
1	11929865	17563864	1
1	17635865	18211864	1
1	18283865	18931864	1
1	19057865	22189864	1
1	22261865	22981864	1
7	514976	676975	10
7	874976	1720975	10
7	1756976	4078975	10
7	4114976	4564975	10
7	4564976	4726975	2
7	4726976	4870975	10
7	4870976	4978975	1
7	4978976	4996975	10
7	4996976	5140975	2
7	5140976	5230975	10
7	5230976	5464975	2
7	5464976	5770975	10
7	5770976	5824975	2
7	5824976	6004975	10
7	6004976	6076975	2
7	6076976	6292975	10
7	6292976	6544975	2
7	6544976	6634975	10
7	6670976	7048975	10
7	7264976	7804975	2
7	7804976	8056975	10
7	8056976	8218975	2
7	8218976	8506975	10
7	8506976	10306975	2
7	10306976	10522975	10
7	10522976	10666975	2
7	10666976	10882975	10
7	10882976	11260975	2
7	11260976	11314975	10
7	11314976	11674975	2
16	509286	1067285	10
16	1067286	1103285	1
16	1103286	2975285	10
16	3029286	3605285	10
16	3695286	4253285	10
16	4505286	7007285	10
16	7007286	7079285	1
16	7079286	7223285	10
16	7223286	7619285	1
16	7619286	8573285	10
16	8699286	9005285	10
4	514344	3844343	4
4	3844344	3970343	1
4	3970344	8632343	4
4	8740344	9856343	4
12	511152	1357151	4
12	1447152	1609151	4
12	1933152	4687151	4
12	4723152	7927151	4
12	7981152	8971151	4
12	9043152	10555151	4
12	10681152	12625151	4
5	517347	895346	8
5	1021347	1345346	8
5	1435347	2155346	8
5	2209347	2695346	8
5	2695347	2857346	6
5	2857347	3001346	8
5	3001347	3595346	6
5	3595347	3901346	11
5	3901347	3991346	6
5	4081347	4171346	11
5	4171347	4567346	8
5	4621347	5773346	8
5	5845347	7933346	8
5	7933347	8599346	7
5	8707347	8869346	7
5	8923347	9085346	7
5	9139347	9553346	7
5	9553347	9697346	8
5	9697347	9733346	7
5	9733347	13387346	8
13	540918	1512917	8
13	1512918	1620917	12
13	1764918	1872917	3
13	1872918	2016917	8
13	2016918	2574917	12
13	2574918	3006917	8
13	3294918	3546917	8
13	3546918	4644917	12
13	4644918	4824917	8
13	4824918	5328917	12
13	5328918	5688917	8
13	5796918	6750917	8
13	6750918	6966917	12
13	6966918	8280917	8
13	8280918	8352917	12
13	8352918	8622917	8
13	8658918	8928917	8
13	8928918	10782917	12
13	10782918	10980917	8
13	10980918	11214917	12
13	11214918	11898917	8
13	11898918	12006917	12
13	12006918	12024917	8
13	12024918	12258917	12
13	12258918	12456917	8
13	12456918	12474917	12
13	12510918	12996917	8
13	12996918	13122917	12
13	13122918	13302917	8
19	509247	779246	12
19	833247	3119246	12
19	3299247	4127246	12
19	4181247	4577246	12
19	4577247	4613246	5
19	4613247	5171246	12
19	5171247	5207246	11
19	5207247	7025246	12
19	7061247	7169246	4
19	7169247	7259246	12
9	527815	1517814	3
9	1553815	7259814	3
9	7349815	8357814	3
9	8429815	9437814	3
9	9491815	10553814	3
11	512369	1052368	3
11	1052369	1160368	2
11	1160369	1466368	4
11	1538369	1754368	4
11	1754369	1808368	2
11	1808369	6002368	3
11	6002369	6074368	4
11	6074369	11942368	3
6	509245	545244	2
6	545245	851244	1
6	941245	1409244	1
6	1445245	3821244	1
6	3821245	3857244	7
6	3857245	6971244	1
15	515865	1487864	1
15	1487865	1559864	10
15	1559865	2423864	1
15	2423865	2639864	7
15	2639865	4313864	1
15	4313865	4421864	7
15	4421865	5483864	1
15	5519865	6221864	1
15	6221865	6239864	10
15	6239865	6905864	1
15	6905865	7121864	5
15	7121865	7211864	1
15	7211865	7319864	5
