1	69091	23279536	2
1	23346090	41976122	8
1	42619122	43392712	2
1	43630114	109477292	1
1	109607145	115828691	2
1	116194035	120457929	6
1	145438803	149812319	8
1	149901021	156890596	8
1	156905792	161334755	1
1	161719592	200708956	1
1	200842166	209961765	2
1	210001409	231471314	5
1	231762614	244999017	10
1	245017752	246887725	7
1	249106099	249208062	1
2	41608	31133767	5
2	32390970	68694864	10
2	68962332	97001568	3
2	97372993	97526363	3
2	98373562	110372067	6
2	110881368	113587938	10
2	114475352	220492715	6
2	222290748	242836364	1
3	361460	15045422	2
3	15452763	36756819	8
3	37035039	37285042	10
3	37903691	47852174	1
3	48336127	48336127	5
3	48445893	74313552	2
3	75986645	122145832	6
3	122247211	125249359	6
3	126062570	129694660	2
3	130569665	131254039	8
3	132153395	133118928	1
3	133524693	197687093	1
4	53383	982621	3
4	1006274	68484715	13
4	69179817	98480209	3
4	99182717	191011977	13
5	140423	7831963	8
5	7859548	31532500	1
5	32229884	130695187	3
5	130980378	180030192	11
5	180218634	180794288	8
6	292540	13977351	1
6	15246771	25652632	8
6	26597211	33388042	8
6	33665430	42152553	2
6	42176027	74304800	10
6	74405939	160183120	5
6	160211620	170886647	10
7	193200	6629915	4
7	7398264	30536708	8
7	30634538	55433719	1
7	56032303	76139970	9
7	76796986	86394462	12
7	86978385	90894196	8
7	91502908	97361925	8
7	97736490	99036706	4
7	99686614	102181948	13
7	102453789	141408559	12
7	142498725	144094333	8
7	144150638	158823307	1
8	28905	11565822	5
8	12580605	17915043	13
8	19263291	42275321	3
8	42401616	42995640	13
8	48173551	90770289	1
8	90915022	143310845	8
8	143808765	144917832	1
8	144940159	146277878	8
9	116800	37800864	13
9	38015422	99212562	3
9	100286471	114124310	13
9	114423915	115642042	3
9	115913355	140772386	3
10	92997	3821731	1
10	5415684	15008468	12
10	15089288	15820991	8
10	16526384	35928273	1
10	43691692	135438603	10
11	193100	47738974	7
11	57106025	60899292	13
11	61102201	62105450	7
11	62369947	67171674	11
11	67196017	71164343	7
11	71640108	110300845	9
11	111152159	134855393	9
12	147052	6309666	12
12	6421393	10772743	8
12	11803062	47471217	12
12	48104585	58191665	2
12	58335485	108168993	12
12	108685618	133795471	3
13	19748003	25457315	6
13	25743742	29233322	1
13	29598806	41507561	9
13	41635810	115089318	6
14	19377594	24909289	1
14	25281915	105715208	5
14	105886373	107282792	5
15	20169919	31775497	1
15	33022892	43426001	5
15	43477697	43620627	2
15	43663553	102462345	7
16	64381	64381	7
16	103990	28328713	4
16	29841871	31502156	4
16	46694384	90160431	7
17	6007	6703346	9
17	6926991	8215358	13
17	8272452	21318655	4
17	25621422	36047375	9
17	36482348	48262863	4
17	48445453	55055521	4
17	55182826	60023829	9
17	60705164	62075725	4
17	62121348	81037692	4
18	47390	33877799	1
18	34376768	43405694	13
18	43432432	57103140	3
18	58038584	72103736	1
18	72167209	77917654	8
19	110679	6306725	1
19	6361586	15562606	4
19	16222712	19649159	1
19	19672834	19756231	4
19	30017491	34972880	7
19	35491383	47991545	9
19	48533814	59073439	4
20	68351	2082528	2
20	2517268	2517268	3
20	2639397	5107739	3
20	5528307	25434087	10
20	30064249	62891319	2
21	10862622	45527298	9
21	45553580	45666280	1
21	45719989	46271496	6
21	46306283	48056864	6
22	16258186	18593632	12
22	19026378	32439269	3
22	32870990	42981797	4
22	43193594	51207204	12
X	200855	15301627	6
X	15364255	18911603	7
X	19008982	25022787	1
X	30322696	46940544	6
X	47001716	55035613	2
X	57313259	152083034	11
X	152713336	153770479	2
X	153906455	155227425	11
